G_Date,G_Q,G_cd,L_Date,L_Q,L_cd ,VG_Date,VG_Q,VG_cd,WOB_Date,WOB_Q,WOB_cd
1/3/2023,16,A ,4/28/2023,57.7,A:e ,4/28/2023,36.4,A:e ,1/3/2023,23.9,A 
1/3/2023,15.6,A ,4/28/2023,58,A:e ,4/28/2023,37.3,A:e ,1/3/2023,23.9,A 
1/3/2023,15.6,A ,4/29/2023,58.4,A:e ,4/29/2023,37.7,A:e ,1/3/2023,23.9,A 
1/3/2023,15.2,A ,4/29/2023,58.9,A:e ,4/29/2023,38.1,A:e ,1/3/2023,23.9,A 
1/3/2023,15.2,A ,4/30/2023,59.4,A:e ,4/30/2023,38.8,A:e ,1/3/2023,23.9,A 
1/3/2023,15.2,A ,4/30/2023,59.9,A:e ,4/30/2023,39.6,A:e ,1/3/2023,23,A 
1/3/2023,15.2,A ,5/1/2023,60.5,A:e ,5/1/2023,39.8,A:e ,1/3/2023,23,A 
1/3/2023,14.9,A ,5/1/2023,61.8,A:e ,5/1/2023,41.1,A:e ,1/3/2023,23,A 
1/3/2023,14.9,A ,5/2/2023,62.7,A:e ,5/2/2023,42.5,A:e ,1/3/2023,23,A 
1/3/2023,14.9,A ,5/2/2023,64.5,A:e ,5/2/2023,44.2,A:e ,1/3/2023,23,A 
1/3/2023,14.5,A ,5/3/2023,66.3,A:e ,5/3/2023,45.8,A:e ,1/3/2023,23,A 
1/3/2023,14.5,A ,5/3/2023,69.3,A:e ,5/3/2023,49.3,A:e ,1/3/2023,23,A 
1/3/2023,14.1,A ,5/4/2023,72.5,A:e ,5/4/2023,52.5,A:e ,1/3/2023,23,A 
1/3/2023,14.1,A ,5/4/2023,75.4,A:e ,5/4/2023,55.5,A:e ,1/3/2023,23,A 
1/3/2023,14.1,A ,5/5/2023,78.6,A:e ,5/5/2023,60.5,A:e ,1/3/2023,22.1,A 
1/3/2023,14.1,A ,5/5/2023,84.3,A:e ,5/5/2023,66,A:e ,1/4/2023,22.1,A 
1/3/2023,13.8,A ,5/6/2023,90.7,A:e ,5/6/2023,69.4,A:e ,1/4/2023,22.1,A 
1/3/2023,13.8,A ,5/6/2023,100,A:e ,5/6/2023,71.7,A:e ,1/4/2023,22.1,A 
1/3/2023,13.8,A ,5/7/2023,110,A:e ,5/7/2023,74,A:e ,1/4/2023,22.1,A 
1/3/2023,13.8,A ,5/7/2023,123,A:e ,5/7/2023,77.6,A:e ,1/4/2023,22.1,A 
1/3/2023,13.4,A ,5/8/2023,140,A:e ,5/8/2023,82.6,A:e ,1/4/2023,22.1,A 
1/3/2023,13.4,A ,5/8/2023,164,A:e ,5/8/2023,88.2,A:e ,1/4/2023,21.2,A 
1/3/2023,13.4,A ,5/9/2023,195,A:e ,5/9/2023,96.6,A:e ,1/4/2023,21.2,A 
1/3/2023,13.1,A ,5/9/2023,260,A:e ,5/9/2023,101,A:e ,1/4/2023,21.2,A 
1/3/2023,13.1,A ,5/9/2023,270,A ,5/10/2023,105,A:e ,1/4/2023,21.2,A 
1/3/2023,13.1,A ,5/9/2023,270,A ,5/10/2023,114,A:e ,1/4/2023,21.2,A 
1/3/2023,13.1,A ,5/9/2023,273,A ,5/11/2023,121,A:e ,1/4/2023,21.2,A 
1/3/2023,12.7,A ,5/9/2023,273,A ,5/11/2023,126,A:e ,1/4/2023,21.2,A 
1/3/2023,12.7,A ,5/9/2023,273,A ,5/12/2023,132,A:e ,1/4/2023,21.2,A 
1/3/2023,12.7,A ,5/9/2023,276,A ,5/12/2023,145,A:e ,1/4/2023,21.2,A 
1/3/2023,12.7,A ,5/9/2023,276,A ,5/13/2023,152,A:e ,1/4/2023,20.4,A 
1/3/2023,12.4,A ,5/9/2023,276,A ,5/13/2023,158,A:e ,1/4/2023,20.4,A 
1/3/2023,12.4,A ,5/9/2023,282,A ,5/14/2023,170,A:e ,1/4/2023,20.4,A 
1/3/2023,12.4,A ,5/9/2023,282,A ,5/14/2023,184,A:e ,1/4/2023,20.4,A 
1/3/2023,12.4,A ,5/9/2023,282,A ,5/15/2023,196,A:e ,1/4/2023,20.4,A 
1/3/2023,12.1,A ,5/9/2023,282,A ,5/15/2023,211,A:e ,1/4/2023,20.4,A 
1/3/2023,12.1,A ,5/9/2023,279,A ,5/16/2023,235,A:e ,1/4/2023,20.4,A 
1/3/2023,12.1,A ,5/9/2023,276,A ,5/16/2023,259,A:e ,1/4/2023,20.4,A 
1/3/2023,12.1,A ,5/9/2023,273,A ,5/17/2023,284,A:e ,1/4/2023,20.4,A 
1/3/2023,11.8,A ,5/9/2023,279,A ,5/17/2023,320,A:e ,1/4/2023,20.4,A 
1/3/2023,11.8,A ,5/9/2023,288,A ,5/18/2023,351,A:e ,1/4/2023,20.4,A 
1/3/2023,11.8,A ,5/9/2023,293,A ,5/18/2023,391,A:e ,1/4/2023,19.5,A 
1/3/2023,11.8,A ,5/9/2023,293,A ,5/19/2023,423,A:e ,1/4/2023,19.5,A 
1/3/2023,11.5,A ,5/9/2023,296,A ,5/19/2023,461,A:e ,1/4/2023,19.5,A 
1/3/2023,11.5,A ,5/9/2023,296,A ,5/20/2023,487,A:e ,1/4/2023,19.5,A 
1/3/2023,11.5,A ,5/9/2023,296,A ,5/20/2023,522,A:e ,1/4/2023,19.5,A 
1/3/2023,11.5,A ,5/9/2023,296,A ,5/21/2023,536,A:e ,1/4/2023,19.5,A 
1/3/2023,11.5,A ,5/9/2023,296,A ,5/21/2023,562,A:e ,1/4/2023,19.5,A 
1/3/2023,11.2,A ,5/9/2023,293,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/3/2023,11.2,A ,5/9/2023,293,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/3/2023,11.2,A ,5/9/2023,293,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/3/2023,11.2,A ,5/9/2023,293,A ,5/22/2023,571,A ,1/4/2023,18.7,A 
1/3/2023,11.2,A ,5/9/2023,293,A ,5/22/2023,567,A ,1/4/2023,19.5,A 
1/3/2023,10.9,A ,5/9/2023,293,A ,5/22/2023,567,A ,1/4/2023,19.5,A 
1/4/2023,10.9,A ,5/10/2023,293,A ,5/22/2023,571,A ,1/4/2023,19.5,A:e 
1/4/2023,10.9,A ,5/10/2023,293,A ,5/22/2023,567,A ,1/4/2023,19.5,A 
1/4/2023,10.9,A ,5/10/2023,293,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.9,A ,5/10/2023,293,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.9,A ,5/10/2023,293,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.9,A ,5/10/2023,296,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.6,A ,5/10/2023,296,A ,5/22/2023,571,A ,1/4/2023,18.7,A 
1/4/2023,10.6,A ,5/10/2023,296,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.6,A ,5/10/2023,296,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.6,A ,5/10/2023,299,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.6,A ,5/10/2023,299,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.6,A ,5/10/2023,299,A ,5/22/2023,571,A ,1/4/2023,18.7,A 
1/4/2023,10.6,A ,5/10/2023,299,A ,5/22/2023,576,A ,1/4/2023,19.5,A 
1/4/2023,10.3,A ,5/10/2023,299,A ,5/22/2023,576,A ,1/4/2023,18.7,A 
1/4/2023,10.3,A ,5/10/2023,299,A ,5/22/2023,571,A ,1/4/2023,19.5,A 
1/4/2023,10.3,A ,5/10/2023,299,A ,5/22/2023,576,A ,1/4/2023,18.7,A 
1/4/2023,10.3,A ,5/10/2023,299,A ,5/22/2023,576,A ,1/4/2023,19.5,A 
1/4/2023,10.3,A ,5/10/2023,299,A ,5/22/2023,576,A ,1/4/2023,19.5,A 
1/4/2023,10.3,A ,5/10/2023,299,A ,5/22/2023,576,A ,1/4/2023,19.5,A 
1/4/2023,10.3,A ,5/10/2023,299,A ,5/22/2023,580,A ,1/4/2023,19.5,A 
1/4/2023,10.3,A ,5/10/2023,296,A ,5/22/2023,576,A ,1/4/2023,19.5,A 
1/4/2023,10.3,A ,5/10/2023,296,A ,5/22/2023,580,A ,1/4/2023,19.5,A 
1/4/2023,10,A ,5/10/2023,296,A ,5/22/2023,580,A ,1/4/2023,19.5,A 
1/4/2023,10,A ,5/10/2023,296,A ,5/22/2023,580,A ,1/4/2023,19.5,A 
1/4/2023,10,A ,5/10/2023,296,A ,5/22/2023,580,A ,1/4/2023,20.4,A 
1/4/2023,10,A ,5/10/2023,296,A ,5/22/2023,580,A ,1/4/2023,20.4,A 
1/4/2023,10,A ,5/10/2023,296,A ,5/22/2023,580,A ,1/4/2023,20.4,A 
1/4/2023,10,A ,5/10/2023,293,A ,5/22/2023,580,A ,1/4/2023,20.4,A 
1/4/2023,10,A ,5/10/2023,293,A ,5/22/2023,585,A ,1/4/2023,20.4,A 
1/4/2023,10,A ,5/10/2023,293,A ,5/22/2023,580,A ,1/4/2023,20.4,A 
1/4/2023,9.74,A ,5/10/2023,293,A ,5/22/2023,580,A ,1/4/2023,20.4,A 
1/4/2023,9.74,A ,5/10/2023,293,A ,5/22/2023,585,A ,1/4/2023,20.4,A 
1/4/2023,9.74,A ,5/10/2023,293,A ,5/22/2023,585,A ,1/4/2023,20.4,A 
1/4/2023,9.74,A ,5/10/2023,293,A ,5/22/2023,585,A ,1/4/2023,20.4,A 
1/4/2023,9.74,A ,5/10/2023,293,A ,5/22/2023,585,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,585,A ,1/4/2023,19.5,A 
1/4/2023,9.74,A ,5/10/2023,293,A ,5/22/2023,585,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,585,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,585,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,585,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,589,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,585,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,589,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,290,A ,5/22/2023,589,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/4/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/5/2023,18.7,A 
1/4/2023,9.48,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/5/2023,19.5,A 
1/4/2023,9.48,A ,5/10/2023,288,A ,5/22/2023,585,A ,1/5/2023,18.7,A 
1/4/2023,9.48,A ,5/10/2023,288,A ,5/22/2023,585,A ,1/5/2023,18.7,A 
1/4/2023,9.48,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/5/2023,18.7,A 
1/4/2023,9.74,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/5/2023,18.7,A 
1/4/2023,9.74,A ,5/10/2023,288,A ,5/22/2023,585,A ,1/5/2023,18.7,A 
1/4/2023,9.74,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/5/2023,18.7,A 
1/4/2023,10,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/5/2023,18.7,A 
1/4/2023,10,A ,5/10/2023,288,A ,5/22/2023,585,A ,1/5/2023,18.7,A 
1/4/2023,10,A ,5/10/2023,288,A ,5/22/2023,589,A ,1/5/2023,18.7,A 
1/4/2023,10,A ,5/10/2023,288,A ,5/22/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,288,A ,5/23/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,288,A ,5/23/2023,589,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,290,A ,5/23/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,290,A ,5/23/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,290,A ,5/23/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,290,A ,5/23/2023,589,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,290,A ,5/23/2023,589,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,293,A ,5/23/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,293,A ,5/23/2023,589,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,293,A ,5/23/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,293,A ,5/23/2023,585,A ,1/5/2023,17.9,A 
1/4/2023,10,A ,5/10/2023,296,A ,5/23/2023,585,A ,1/5/2023,17.1,A 
1/4/2023,10,A ,5/10/2023,299,A ,5/23/2023,585,A ,1/5/2023,17.1,A 
1/4/2023,9.74,A ,5/10/2023,299,A ,5/23/2023,589,A ,1/5/2023,17.1,A 
1/4/2023,9.74,A ,5/10/2023,302,A ,5/23/2023,585,A ,1/5/2023,17.1,A 
1/4/2023,9.74,A ,5/10/2023,302,A ,5/23/2023,585,A ,1/5/2023,17.1,A 
1/4/2023,9.74,A ,5/10/2023,305,A ,5/23/2023,585,A ,1/5/2023,17.1,A 
1/4/2023,10,A ,5/10/2023,305,A ,5/23/2023,585,A ,1/5/2023,17.1,A 
1/4/2023,9.74,A ,5/10/2023,305,A ,5/23/2023,585,A ,1/5/2023,16.3,A 
1/4/2023,9.74,A ,5/10/2023,305,A ,5/23/2023,585,A ,1/5/2023,16.3,A 
1/4/2023,9.74,A ,5/10/2023,305,A ,5/23/2023,580,A ,1/5/2023,17.1,A 
1/4/2023,9.74,A ,5/10/2023,308,A ,5/23/2023,585,A ,1/5/2023,17.1,A 
1/4/2023,9.74,A ,5/10/2023,308,A ,5/23/2023,585,A ,1/5/2023,16.3,A 
1/4/2023,9.74,A ,5/10/2023,314,A ,5/23/2023,580,A ,1/5/2023,16.3,A 
1/4/2023,9.74,A ,5/10/2023,314,A ,5/23/2023,585,A ,1/5/2023,16.3,A 
1/4/2023,9.74,A ,5/10/2023,311,A ,5/23/2023,585,A ,1/5/2023,16.3,A 
1/4/2023,9.48,A ,5/10/2023,314,A ,5/23/2023,580,A ,1/5/2023,16.3,A 
1/4/2023,9.48,A ,5/10/2023,314,A ,5/23/2023,580,A ,1/5/2023,16.3,A 
1/4/2023,9.48,A ,5/10/2023,316,A ,5/23/2023,580,A ,1/5/2023,16.3,A 
1/4/2023,9.48,A ,5/10/2023,316,A ,5/23/2023,580,A ,1/5/2023,16.3,A:e 
1/4/2023,9.48,A ,5/10/2023,316,A ,5/23/2023,580,A ,1/5/2023,16.3,A 
1/4/2023,9.48,A ,5/10/2023,319,A ,5/23/2023,580,A ,1/5/2023,15.5,A 
1/4/2023,9.48,A ,5/10/2023,316,A ,5/23/2023,580,A ,1/5/2023,15.5,A 
1/4/2023,9.48,A ,5/10/2023,322,A ,5/23/2023,580,A ,1/5/2023,15.5,A 
1/4/2023,9.21,A ,5/10/2023,322,A ,5/23/2023,580,A ,1/5/2023,14.8,A 
1/4/2023,9.21,A ,5/10/2023,322,A ,5/23/2023,580,A ,1/5/2023,14.8,A 
1/4/2023,9.21,A ,5/10/2023,325,A ,5/23/2023,580,A ,1/5/2023,14.8,A 
1/4/2023,9.21,A ,5/10/2023,325,A ,5/23/2023,576,A ,1/5/2023,14.8,A 
1/4/2023,9.21,A ,5/10/2023,325,A ,5/23/2023,580,A ,1/5/2023,14.8,A 
1/5/2023,9.21,A ,5/11/2023,325,A ,5/23/2023,580,A ,1/5/2023,14.8,A 
1/5/2023,9.21,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14.8,A 
1/5/2023,9.21,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,9.21,A ,5/11/2023,325,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,331,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,328,A ,5/23/2023,580,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,331,A ,5/23/2023,585,A ,1/5/2023,14,A 
1/5/2023,8.96,A ,5/11/2023,331,A ,5/23/2023,585,A ,1/5/2023,14,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,585,A ,1/5/2023,14,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,589,A ,1/5/2023,14,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.71,A ,5/11/2023,328,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.71,A ,5/11/2023,331,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.46,A ,5/11/2023,328,A ,5/23/2023,594,A ,1/5/2023,13.3,A 
1/5/2023,8.46,A ,5/11/2023,328,A ,5/23/2023,594,A ,1/5/2023,13.3,A 
1/5/2023,8.46,A ,5/11/2023,328,A ,5/23/2023,589,A ,1/5/2023,13.3,A 
1/5/2023,8.46,A ,5/11/2023,328,A ,5/23/2023,594,A ,1/5/2023,13.3,A 
1/5/2023,8.46,A ,5/11/2023,328,A ,5/23/2023,594,A ,1/5/2023,13.3,A 
1/5/2023,8.46,A ,5/11/2023,325,A ,5/23/2023,594,A ,1/5/2023,13.3,A 
1/5/2023,8.46,A ,5/11/2023,328,A ,5/23/2023,594,A ,1/5/2023,12.6,A 
1/5/2023,8.46,A ,5/11/2023,328,A ,5/23/2023,594,A ,1/5/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,328,A ,5/23/2023,598,A ,1/5/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,594,A ,1/5/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,598,A ,1/6/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,598,A ,1/6/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,598,A ,1/6/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,598,A ,1/6/2023,12.6,A 
1/5/2023,8.22,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,12.6,A 
1/5/2023,7.76,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,12.6,A 
1/5/2023,7.76,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,12.6,A 
1/5/2023,7.76,A ,5/11/2023,325,A ,5/23/2023,607,A ,1/6/2023,12.6,A 
1/5/2023,7.76,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,12.6,A 
1/5/2023,7.76,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,11.9,A 
1/5/2023,7.76,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,11.9,A 
1/5/2023,7.76,A ,5/11/2023,325,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.76,A ,5/11/2023,322,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,322,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,325,A ,5/23/2023,603,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,325,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,325,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,325,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,325,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,325,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,328,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,328,A ,5/23/2023,607,A ,1/6/2023,11.9,A 
1/5/2023,7.53,A ,5/11/2023,331,A ,5/23/2023,607,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,334,A ,5/24/2023,607,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,334,A ,5/24/2023,607,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,334,A ,5/24/2023,607,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,337,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,337,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,340,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,340,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,334,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.31,A ,5/11/2023,331,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,340,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,340,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,349,A ,5/24/2023,617,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,352,A ,5/24/2023,617,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,355,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,361,A ,5/24/2023,617,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,361,A ,5/24/2023,612,A ,1/6/2023,11.3,A 
1/5/2023,7.1,A ,5/11/2023,364,A ,5/24/2023,617,A ,1/6/2023,11.3,A 
1/5/2023,6.89,A ,5/11/2023,379,A ,5/24/2023,612,A ,1/6/2023,10.6,A 
1/5/2023,6.89,A ,5/11/2023,379,A ,5/24/2023,617,A ,1/6/2023,10.9,A:e 
1/5/2023,6.89,A ,5/11/2023,388,A ,5/24/2023,617,A ,1/6/2023,11.3,A 
1/5/2023,6.89,A ,5/11/2023,388,A ,5/24/2023,617,A ,1/6/2023,11.3,A 
1/5/2023,6.89,A ,5/11/2023,385,A ,5/24/2023,617,A ,1/6/2023,11.3,A 
1/5/2023,6.89,A ,5/11/2023,388,A ,5/24/2023,617,A ,1/6/2023,10.6,A 
1/5/2023,6.89,A ,5/11/2023,391,A ,5/24/2023,617,A ,1/6/2023,10.6,A 
1/5/2023,6.89,A ,5/11/2023,395,A ,5/24/2023,612,A ,1/6/2023,10.6,A 
1/5/2023,6.89,A ,5/11/2023,398,A ,5/24/2023,617,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,391,A ,5/24/2023,612,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,395,A ,5/24/2023,617,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,398,A ,5/24/2023,617,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,404,A ,5/24/2023,617,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,407,A ,5/24/2023,612,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,407,A ,5/24/2023,612,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,414,A ,5/24/2023,612,A ,1/6/2023,10.6,A 
1/5/2023,6.68,A ,5/11/2023,421,A ,5/24/2023,617,A ,1/6/2023,10.6,A 
1/5/2023,6.48,A ,5/11/2023,424,A ,5/24/2023,612,A ,1/6/2023,10,A 
1/5/2023,6.48,A ,5/11/2023,428,A ,5/24/2023,617,A ,1/6/2023,10,A 
1/5/2023,6.48,A ,5/11/2023,428,A ,5/24/2023,612,A ,1/6/2023,10,A 
1/6/2023,6.48,A ,5/11/2023,431,A ,5/24/2023,617,A ,1/6/2023,10,A 
1/6/2023,6.48,A ,5/11/2023,431,A ,5/24/2023,617,A ,1/6/2023,10,A 
1/6/2023,6.29,A ,5/12/2023,435,A ,5/24/2023,617,A ,1/6/2023,10,A 
1/6/2023,6.29,A ,5/12/2023,439,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.29,A ,5/12/2023,442,A ,5/24/2023,617,A ,1/6/2023,10,A 
1/6/2023,6.29,A ,5/12/2023,442,A ,5/24/2023,617,A ,1/6/2023,10,A 
1/6/2023,6.29,A ,5/12/2023,442,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.29,A ,5/12/2023,442,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,442,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,626,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,621,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,450,A ,5/24/2023,626,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,626,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,450,A ,5/24/2023,626,A ,1/6/2023,10,A 
1/6/2023,6.09,A ,5/12/2023,450,A ,5/24/2023,631,A ,1/6/2023,9.39,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,626,A ,1/6/2023,9.39,A 
1/6/2023,6.09,A ,5/12/2023,446,A ,5/24/2023,631,A ,1/6/2023,10,A 
1/6/2023,5.91,A ,5/12/2023,446,A ,5/24/2023,631,A ,1/7/2023,10,A 
1/6/2023,5.91,A ,5/12/2023,446,A ,5/24/2023,631,A ,1/7/2023,9.39,A 
